rowId,12,14,16,22,6,label
12,3.894505329,3.908403143,3.91082922,3.774129958,3.913207114,1
16,3.79144935,3.915954904,3.818971404,3.785409134,3.868794585,1
36,3.963053948,3.962659408,3.879681379,3.970033186,3.913227413,1
46,3.909597276,3.932437045,3.858241955,3.855071713,3.905128419,1
48,3.878079376,3.903041852,3.906476613,3.82828988,3.86380122,1
58,3.894151737,3.925911588,3.852740518,3.903269074,3.912253098,1
270,3.901753964,3.94253159,3.975729995,3.967068468,3.845898181,1
303,3.917617384,3.959503906,3.926670122,3.936907851,3.811614469,1
304,3.860303345,3.871716595,3.785784795,3.923558342,3.843705972,1
347,3.869368156,3.922281228,3.954306752,3.942025715,3.780030422,1
348,3.844038115,3.912002867,3.916508645,3.88150573,3.815329045,1
349,3.787238391,3.860748925,3.860588156,3.925976491,3.825762336,1
