rowId,1,label
120,3.2046206,0
1513,3.166977167,0
1544,3.203946758,0
1581,3.036179763,0
1640,3.077756514,1
1646,3.183692055,1
1652,3.237881486,1
1653,3.07343055,1
1656,3.013059945,1
1660,3.130317064,1
1661,2.991400976,1
1678,3.139699417,1
1681,3.093010553,1
1689,3.177174818,1
1698,3.093291749,1
1703,3.09065039,1
1709,2.997384969,1
1729,3.18062976,1
1731,3.236899014,1
1733,3.156638919,1
1734,3.063429222,1
1736,3.203693853,1
1744,3.166415632,1
1745,3.165516319,1
1758,2.981596829,1
1766,3.224875303,1
1772,3.060311202,1
1780,3.238725075,1
1784,3.048399797,1
1785,3.015138911,1
1786,3.166695971,1
1794,3.021431534,1
1797,3.109753732,1
1804,3.215408077,1
1814,3.221447795,1
1816,3.005896299,1
1819,3.127142462,1
1820,3.195491153,1
1821,3.144700081,1
1823,3.040984104,1
1826,3.085846907,1
1827,2.981315632,1
1829,3.141413171,1
1831,3.040562309,1
1838,3.201530871,1
1843,3.250860236,1
1844,3.244118385,1
1852,3.261647713,1
1857,3.149981083,1
1858,3.168044513,1
1859,3.136385074,1
1867,3.000109486,1
1872,2.999631967,1
1880,2.982888788,1
1892,3.008733981,1
1894,3.18015224,1
1895,3.006120913,1
1897,3.158240366,1
1899,3.249484261,1
1904,3.022835801,1
1906,3.027977063,1
1910,3.164673587,1
1938,3.026319891,1
1950,3.058485141,1
1951,3.131665606,1
1957,3.132929275,1
1959,3.030111754,1
1965,3.241027798,1
1970,3.053737382,1
1973,3.012863622,1
1982,3.093206876,1
1984,3.001907256,1
1986,3.0604518,1
1987,3.238893107,1
1988,3.08542597,1
1991,3.070929789,1
1999,3.001092816,1
2005,2.987805436,1
2007,3.064384261,1
2009,3.182175482,1
2028,3.043624605,1
2031,3.230633825,1
2035,3.155122345,1
2037,3.261563697,1
2039,3.045843312,1
2044,3.104416147,1
2046,3.184787692,1
2047,3.036544975,1
2048,3.144756663,1
2050,3.034269686,1
2075,3.223610777,1
2076,3.046293397,1
2081,3.028426291,1
2086,3.03977616,1
2100,3.078599245,1
2103,3.026769119,1
2105,3.218048578,1
2110,3.129193137,1
2112,3.218723278,1
2114,3.08834681,1
2121,3.040309404,1
2128,3.123069403,1
2131,3.166162727,1
2138,2.9668486,1
2144,3.160880867,1
2147,3.257574654,1
2151,3.235943118,1
2158,3.017779412,1
2159,3.044663659,1
2161,3.228217937,1
2162,3.12989527,1
2194,3.036742155,1
2203,3.017442491,1
2206,3.079862914,1
2207,3.205463332,1
2213,3.152902781,1
2220,3.20821614,1
2229,3.046995531,1
2233,3.210576302,1
2239,3.018846758,1
2242,3.213638598,1
2248,3.021375809,1
2255,3.152902781,1
2262,3.2326845,1
2264,3.170207495,1
2265,3.223948555,1
2268,3.131525008,1
2274,3.100876332,1
2275,3.125653322,1
2286,3.237741746,1
2287,3.026516214,1
2289,3.0604518,1
2293,3.165235122,1
2296,3.223105824,1
2304,3.133884313,1
2307,3.214565345,1
2308,3.242685827,1
2309,3.166303325,1
2312,3.09413448,1
2318,2.975810016,1
2319,3.044018108,1
2333,3.06095761,1
2341,3.020954015,1
2344,3.106634854,1
2345,2.983843827,1
2350,3.231223651,1
2361,3.080425306,1
2363,3.241280703,1
2365,3.155487557,1
2371,2.980080255,1
2372,3.008312186,1
2375,3.178972588,1
2378,3.089077235,1
2383,3.080733936,1
2396,3.015420107,1
2399,3.188917333,1
2400,3.150290571,1
2408,3.239819854,1
2410,3.067305958,1
2420,3.095819943,1
2425,3.042107174,1
2430,3.078711552,1
2435,3.052810635,1
2450,3.263838986,1
2452,3.240353956,1
2455,3.105258878,1
2456,3.097195919,1
2462,3.177792935,1
2466,3.064019049,1
2472,3.222936935,1
2477,3.01050346,1
2478,3.154673117,1
2480,3.15456081,1
2485,3.081576668,1
2486,3.115905757,1
2487,3.008649965,1
2494,3.068064674,1
2495,3.099556081,1
2496,3.129024247,1
2512,3.231223651,1
2514,3.139109591,1
2518,2.998929834,1
2520,3.061041626,1
2529,3.114500633,1
2530,3.249539986,1
2532,3.08163325,1
2539,3.171500312,1
2541,3.06834587,1
2542,3.164224359,1
2548,3.19922729,1
2550,3.256787647,1
2556,3.172511075,1
2559,3.224791287,1
2569,3.066238613,1
2577,3.236083717,1
2578,3.12908083,1
2597,3.108068269,1
2598,3.021431534,1
2600,3.224257185,1
2602,3.038764539,1
2609,3.056040962,1
2612,3.254849279,1
2617,3.205885126,1
2625,3.026740828,1
2626,2.994716176,1
2631,3.255720302,1
2632,3.144559483,1
2633,3.036179763,1
2634,3.204761198,1
2657,2.981231616,1
2667,3.191276638,1
2677,2.970640463,1
2682,3.020869999,1
2698,3.136412507,1
2716,3.191249204,1
2728,3.104669052,1
2730,3.105567508,1
2741,3.084638963,1
2742,3.254006548,1
2743,3.230409211,1
2750,3.064806055,1
2753,3.010335428,1
2771,3.248023412,1
2773,3.189450577,1
2774,3.168719212,1
2799,3.15026228,1
2804,3.253529029,1
2806,3.238190974,1
2809,3.142143595,1
2814,3.199845408,1
2827,3.19282236,1
2832,3.049748339,1
2833,3.161723599,1
2834,3.119052068,1
2838,3.26524411,1
2839,3.165010508,1
2845,3.066547243,1
2846,3.172118429,1
2848,3.00331238,1
2849,3.017864286,1
2856,3.022218541,1
2858,3.2305781,1
2860,2.973815065,1
2865,3.199733101,1
2867,3.242629245,1
2871,3.241871387,1
2887,3.244146676,1
2897,3.07064945,1
2905,3.167903915,1
2911,3.035534212,1
2915,3.164308375,1
2921,3.025055365,1
2928,3.061659743,1
2933,3.023398193,1
2935,3.090004839,1
2938,3.252208778,1
2939,3.118995486,1
2941,3.263277451,1
2950,3.062108972,1
2953,3.199817117,1
2963,3.127732288,1
2966,3.099949585,1
2967,3.155038329,1
2970,3.171022793,1
2971,3.097617713,1
2973,3.062643073,1
2976,3.050956283,1
2977,3.011936017,1
2980,3.044298447,1
2983,3.079947787,1
2986,3.038005824,1
2990,3.211784246,1
2992,3.08933014,1
2994,3.108798693,1
3003,2.977495478,1
3006,2.976399842,1
3014,3.249933489,1
3019,3.165881531,1
3021,2.984265621,1
3022,3.177792935,1
3026,2.996148734,1
3030,3.14337983,1
3031,2.999238464,1
3038,3.027471252,1
3039,2.965275444,1
3044,3.001992129,1
3054,3.19313099,1
3057,2.982018623,1
3066,3.095707636,1
3067,3.093066278,1
3069,3.247995121,1
3080,3.000784186,1
3081,3.003200073,1
3084,3.246871193,1
3085,3.238696784,1
3101,3.255889191,1
3109,3.148745706,1
3112,3.166162727,1
3114,3.01839753,1
3121,3.074413022,1
3123,3.067446556,1
3124,3.255158767,1
3129,2.97704625,1
3130,3.073065337,1
3135,3.010812947,1
3136,3.172118429,1
3144,3.060030005,1
3148,2.968084835,1
3150,3.069188601,1
3153,3.165460594,1
3155,3.06373871,1
3160,3.19262518,1
3164,3.149250659,1
3186,3.042922472,1
3188,3.244202401,1
3190,3.173100902,1
3196,3.160600528,1
3204,3.256029789,1
3213,3.178944297,1
3226,3.252349376,1
3227,3.008762272,1
3228,2.983535197,1
3230,3.230746132,1
3237,3.191951338,1
3243,3.227150592,1
3254,3.076014469,1
3256,3.243753173,1
3264,2.990501662,1
3265,3.000531281,1
3270,3.036826171,1
3272,3.145795717,1
3274,3.149672453,1
3275,3.003733317,1
3276,3.071182694,1
3278,3.113742775,1
3284,3.041629655,1
3286,3.069048003,1
3287,3.212655268,1
3291,3.235634488,1
3296,3.065395881,1
3299,3.256422435,1
3312,3.133406794,1
3315,3.250747929,1
3316,3.148858013,1
3318,3.17245535,1
3320,3.010560042,1
3323,3.103432817,1
3324,3.177315416,1
3333,3.009548421,1
3353,3.144475467,1
