rowId,10,12,16,24,label
8,3.797728931,3.874816686,3.972623301,3.786454542,1
36,3.891234415,3.963053948,3.879681379,3.861880133,1
46,3.910790885,3.909597276,3.858241955,3.805591862,1
48,3.911908905,3.878079376,3.906476613,3.844903756,1
58,3.838119609,3.894151737,3.852740518,3.899878173,1
231,3.824064505,3.918260278,3.907447454,3.927659269,1
303,3.834481608,3.917617384,3.926670122,3.906482018,1
304,3.783727066,3.860303345,3.785784795,3.913690927,1
313,3.795439653,3.963053948,3.932948233,3.797432137,1
321,3.774960372,3.867568052,3.897512506,3.859079549,1
341,3.888767673,3.929109122,3.901816572,3.942889603,1
347,3.867649524,3.869368156,3.954306752,3.94919956,1
348,3.825306749,3.844038115,3.916508645,3.940002582,1
