rowId,0,1,2,5,label
274,3.521044201,3.607182173,3.572864543,3.556832166,0
308,3.489872989,3.54717678,3.597772795,3.453285236,0
1086,3.63129793,3.648870373,3.599973026,3.618735222,0
1321,3.637647621,3.628728835,3.654792519,3.673322463,0
1337,3.674591279,3.649853703,3.638133381,3.676698993,0
1690,3.638802111,3.650837033,3.621777694,3.633929609,1
1706,3.46389698,3.449107018,3.448187734,3.481985744,1
1759,3.628411707,3.502397993,3.631712836,3.59622502,1
1763,3.695372087,3.642100231,3.636520812,3.665443892,1
1805,3.592622538,3.615300857,3.595796436,3.623237263,1
1833,3.464474225,3.615834101,3.566011122,3.480860234,1
1893,3.657851184,3.449978041,3.451014103,3.59284849,1
1928,3.525662158,3.525461229,3.647686369,3.474669928,1
1931,3.627834462,3.665585261,3.564466763,3.622674508,1
1934,3.640533845,3.554874527,3.636611759,3.619297977,1
1978,3.667087099,3.495431527,3.550185379,3.634492364,1
1994,3.683827194,3.591955568,3.594336903,3.652500526,1
2096,3.582232134,3.678339397,3.648157722,3.536010229,1
2099,3.667087099,3.656174617,3.566474605,3.689079604,1
2134,3.527971137,3.448910695,3.49710963,3.505058701,1
2237,3.664200875,3.557935966,3.463593719,3.628302058,1
2254,3.51354002,3.528382926,3.63202678,3.488738805,1
2356,3.563760305,3.589764294,3.495742793,3.588909204,1
2461,3.645151802,3.627464309,3.502514011,3.661504607,1
2528,3.57299622,3.597714947,3.556333956,3.586658184,1
2611,3.487564011,3.478378861,3.594358765,3.449908706,1
2660,3.665932609,3.620385537,3.494867424,3.683452054,1
2679,3.566646529,3.524253285,3.472754058,3.572026553,1
2681,3.570109997,3.443236189,3.622742262,3.512374517,1
2735,3.674014035,3.578021779,3.610795781,3.654751546,1
2736,3.451774842,3.577629133,3.626812164,3.445406665,1
2759,3.465628714,3.541081337,3.626381038,3.449345951,1
2777,3.603012942,3.449023002,3.498298944,3.570901043,1
2819,3.465628714,3.593136077,3.674722269,3.472981663,1
2868,3.607053655,3.622014417,3.499762849,3.632241344,1
2931,3.625525484,3.592265055,3.522060732,3.658690831,1
3036,3.65727394,3.461720556,3.576706201,3.608605631,1
3122,3.474287384,3.63488086,3.645797459,3.445406665,1
3383,3.4887185,3.502622607,3.694762205,3.455536256,1
3411,3.482946054,3.504364652,3.582572316,3.454973501,1
3429,3.570109997,3.591928134,3.677954404,3.529257169,1
3436,3.617444058,3.607435078,3.536119121,3.643496445,1
3510,3.552792657,3.639319131,3.616588438,3.515751047,1
3540,3.451197598,3.592405653,3.613971948,3.444281155,1
3604,3.669973322,3.567880711,3.459680352,3.651375016,1
3658,3.591468049,3.626452689,3.614710896,3.571463798,1
3688,3.614557835,3.613671119,3.579280715,3.574277573,1
3743,3.674014035,3.617154352,3.465459892,3.69189338,1
3779,3.582232134,3.457394591,3.661736012,3.514625537,1
3783,3.639379355,3.658141276,3.560615486,3.619297977,1
