rowId,0,1,5,6,label
120,2.808724296,3.2046206,2.805554167,2.873160823,0
921,2.899351707,3.291481949,2.918667933,2.923640369,0
1513,3.000946766,3.166977167,2.959186297,3.136144643,0
1544,2.879725388,3.203946758,2.878712325,2.736480047,0
1581,3.076565816,3.036179763,3.03740925,3.248870515,0
1640,3.026922776,3.077756514,2.995202621,3.121389095,1
1641,3.425221588,3.337103467,3.379001569,3.165277609,1
1648,3.386546196,3.297297053,3.426272993,3.32454199,1
1652,3.115818453,3.237881486,3.167968423,2.866396931,1
1660,3.153339355,3.130317064,3.118445978,3.102930963,1
1699,3.050012562,2.961145803,3.046976086,3.292307588,1
1709,3.219722491,2.997384969,3.180911789,3.306735167,1
1758,3.016532372,2.981596829,3.040223025,3.155168427,1
1770,2.917246291,2.943447586,2.922044464,3.116384664,1
1781,3.417717408,3.311061952,3.414455137,3.311582172,1
1798,2.885497835,2.882852367,2.893343956,3.350855188,1
1807,2.901660685,2.860519555,2.972692419,3.310889192,1
1809,3.083492752,3.302718653,3.057105677,2.803899033,1
1812,3.267056552,3.367948466,3.254069947,3.120688398,1
1820,2.939758833,3.195491153,2.910789363,3.051088606,1
1821,2.966889331,3.144700081,2.909663853,2.941282821,1
1826,2.877993654,3.085846907,2.894469466,3.126381179,1
1831,2.896465483,3.040562309,2.877024059,3.133120377,1
1841,3.352488761,3.305696076,3.327228104,3.279869436,1
1843,3.263593084,3.250860236,3.260260252,3.178423405,1
1847,2.77697584,2.882094509,2.826938859,3.419761228,1
1851,2.978434225,2.892376175,2.954121502,3.233520764,1
1864,2.880302633,2.923726984,2.898971507,3.108819755,1
1873,2.844513464,2.937689064,2.802740392,3.129999649,1
1899,3.349025293,3.249484261,3.331730144,3.290236364,1
1901,3.314390614,3.39840082,3.369997488,3.079540939,1
1919,3.350757027,3.368594875,3.343548,3.232350877,1
1921,2.785057265,2.728373609,2.778541925,3.422883499,1
1950,3.235308096,3.058485141,3.189353115,3.325528986,1
1951,2.813919498,3.131665606,2.834254675,3.029447239,1
1955,2.995751564,2.783631243,2.975506194,3.342967711,1
1959,3.104273559,3.030111754,3.08974547,3.21945048,1
