rowId,0,1,2,4,5,label
3,4.29339755,4.115284926,4.261404616,4.239719631,4.233826498,0
69,3.354220495,3.606956701,3.446414257,3.753554439,3.442030135,0
82,3.707494225,3.741799731,3.630833094,3.716988761,3.704836746,0
98,4.336690899,4.176779459,4.12265018,3.895757164,4.323867307,0
101,3.960327384,4.029267167,3.956426095,4.06528322,3.968768867,0
111,3.886440068,3.75095747,3.783126467,3.810004907,3.85115306,0
119,3.58915907,3.568976348,3.763161737,4.278913709,3.532070944,0
149,3.743283393,3.752783531,3.785247993,4.015578406,3.722844908,0
274,3.521044201,3.607182173,3.572864543,3.991195561,3.556832166,0
292,4.287625104,4.216304677,3.817984728,3.221377936,4.343000979,0
308,3.489872989,3.54717678,3.597772795,4.031758239,3.453285236,0
320,4.044605104,3.966172045,3.898537998,3.828838908,4.04924284,0
327,3.665932609,3.585719527,3.702008274,4.016488897,3.633929609,0
356,3.779649807,3.737276587,3.685505671,3.71600669,3.792063779,0
424,4.149663631,3.965610509,3.744827067,3.339117646,4.137032628,0
492,4.225859925,4.061854211,3.839861105,3.405987227,4.217506601,0
514,3.853537123,3.975947901,3.987740026,4.234903761,3.869723977,0
518,3.504304106,4.023704968,3.807657812,4.27297261,3.64293369,0
537,4.307828667,4.204506437,4.235482824,4.164947671,4.2563367,0
543,3.855268857,4.023704968,3.915121928,4.122409398,3.942882134,0
547,4.339577123,4.23835715,4.307905035,4.250568222,4.288413738,0
553,4.175062396,4.106632998,4.204098058,4.270241136,4.166295891,0
575,4.048645816,4.228131208,4.112212203,4.188374215,4.089761204,0
632,3.814861731,3.566448153,3.605498087,3.600809484,3.761675006,0
650,4.081548762,4.025418722,4.017379299,4.019844545,4.040801514,0
651,4.297438263,4.290271292,4.109753122,3.912080156,4.292915779,0
684,4.184875555,4.217765526,3.999809812,3.827009336,4.172486197,0
712,3.705762491,3.641510405,3.628113413,3.819636646,3.666006647,0
723,4.177371374,4.121016014,4.059724989,4.005860771,4.169672422,0
751,3.831024581,3.911279623,3.828350122,3.945536421,3.888857649,0
767,4.17679413,4.173548274,4.146117264,4.144063633,4.201186705,0
792,4.205656363,4.155400828,4.17931311,4.081669202,4.209628031,0
858,4.023824296,4.054353644,4.148847439,4.343515652,3.989590804,0
884,3.973026766,3.728877563,3.780321961,3.700571283,3.932189788,0
915,3.541825008,3.427054545,3.302814242,3.194071783,3.54163778,0
995,4.070003868,4.00420898,3.704753315,3.30975573,4.090886714,0
1011,3.869699973,4.148771284,3.927365738,3.925651632,3.993530089,0
1018,3.442538928,3.396995696,3.366621799,3.633598627,3.449908706,0
1060,4.332650187,4.216304677,4.309911127,4.240999473,4.294604044,0
1086,3.63129793,3.648870373,3.599973026,3.80151844,3.618735222,0
1113,4.111565484,4.045700858,4.17459958,4.298578033,4.059372431,0
1157,3.934928619,3.728652092,3.773570856,3.728693443,3.89898724,0
1163,4.19295698,4.165402156,4.151758634,4.086754211,4.209628031,0
1168,4.014011137,3.688284142,3.665109815,3.372868818,3.941756624,0
1169,3.533166339,3.734860699,3.700638814,4.166218924,3.583844409,0
1179,3.78253603,3.626874483,3.851653676,4.178507694,3.731848989,0
1186,4.110410994,3.740732386,3.743760182,3.394036312,4.043615289,0
1196,4.027865009,3.715393003,3.892265242,3.874807272,3.95469999,0
1264,3.946473512,4.070618446,3.994477139,4.15666449,3.990716314,0
