rowId,10,12,14,18,6,8,label
8,3.797728931,3.874816686,3.857440242,3.775995776,3.913227413,3.962699854,1
12,3.824082251,3.894505329,3.908403143,3.865414533,3.913207114,3.962699854,1
16,3.916700418,3.79144935,3.915954904,3.80101706,3.868794585,3.886023374,1
36,3.891234415,3.963053948,3.962659408,3.930035553,3.913227413,3.962699854,1
44,3.800710317,3.844938167,3.848555817,3.822238048,3.886088678,3.95035431,1
46,3.910790885,3.909597276,3.932437045,3.872504163,3.905128419,3.959505001,1
54,3.835830331,3.889699693,3.922082094,3.868703866,3.855681928,3.885727554,1
58,3.838119609,3.894151737,3.925911588,3.970864797,3.912253098,3.962699854,1
303,3.834481608,3.917617384,3.959503906,3.9467377,3.811614469,3.881408586,1
304,3.783727066,3.860303345,3.871716595,3.975511378,3.843705972,3.93568165,1
347,3.867649524,3.869368156,3.922281228,3.940414516,3.780030422,3.856007529,1
348,3.825306749,3.844038115,3.912002867,3.923648499,3.815329045,3.875610518,1
