rowId,0,2,label
692,1.998088037,1.426749451,0
716,1.953240817,1.268722712,0
728,1.932767774,1.22556756,0
741,1.901678298,1.28540473,0
800,1.753663827,1.578247233,1
807,1.743617261,1.553395898,1
811,1.724973425,1.564727606,1
823,1.703888302,1.553395898,1
837,1.668011229,1.68043051,1
838,1.662235158,1.569896943,1
839,1.660733098,1.625163379,1
845,1.64734823,1.345056285,1
849,1.631289907,1.60190368,1
850,1.629175767,1.586198453,1
867,1.588838244,1.329139923,1
873,1.574141273,1.668502519,1
882,1.558786491,1.562342471,1
884,1.555029582,1.68818382,1
889,1.540188385,1.628940614,1
941,1.397439918,1.565323889,1
947,1.387801406,1.852593345,1
953,1.366906239,1.885792649,1
996,1.283571809,2.051594276,1
1004,1.261304737,2.006072552,1
1046,1.198478526,1.738877202,1
