rowId,10,12,14,16,24,6,8,label
16,3.916700418,3.79144935,3.915954904,3.818971404,3.721159456,3.868794585,3.886023374,1
38,3.786034091,3.846786489,3.882806808,3.820427667,3.62479864,3.80574828,3.836128442,1
48,3.911908905,3.878079376,3.903041852,3.906476613,3.844903756,3.86380122,3.882769356,1
50,3.594551044,3.779170066,3.877690605,3.595532161,3.872200801,3.779685352,3.72499882,1
60,3.839610302,3.850418842,3.839809254,3.765898718,3.632370588,3.913227413,3.935129453,1
107,3.867188119,3.725520525,3.807947867,3.901039898,3.929284299,3.674459323,3.944181538,1
155,3.546689156,3.695449138,3.776729835,3.678037534,3.570446575,3.507262795,3.548848017,1
161,3.685714011,3.771005307,3.672858651,3.736611657,3.692756008,3.45694348,3.65341044,1
241,3.61384132,3.78389534,3.863414252,3.79193346,3.873462793,3.793569342,3.749216598,1
243,3.753948702,3.851190316,3.898829409,3.773924344,3.749701205,3.759813384,3.749295483,1
245,3.70901496,3.731145851,3.79673511,3.722663896,3.646321642,3.486964564,3.559813069,1
259,3.500353453,3.672015635,3.709560518,3.686500039,3.69182248,3.595377415,3.653075177,1
287,3.653788339,3.694468724,3.739308024,3.592910888,3.65213026,3.61127093,3.508439038,1
288,3.727240455,3.809498611,3.842397992,3.816301589,3.813336686,3.893111866,3.754738566,1
293,3.524506226,3.679167836,3.513444492,3.80657699,3.785555589,3.604349233,3.512541072,1
304,3.783727066,3.860303345,3.871716595,3.785784795,3.913690927,3.843705972,3.93568165,1
319,3.709476365,3.820990349,3.862740262,3.79518578,3.762511282,3.751775284,3.820016126,1
321,3.774960372,3.867568052,3.880248706,3.897512506,3.859079549,3.700197479,3.822106585,1
330,3.577177374,3.87756506,3.917701154,3.891024047,3.890681195,3.71889215,3.822836274,1
331,3.451320306,3.764672797,3.809081397,3.931200717,3.823242453,3.680650283,3.710937521,1
332,3.841402682,3.754450775,3.794805045,3.738747509,3.689592386,3.694209501,3.693208057,1
342,3.447451603,3.715925326,3.746063251,3.59226366,3.602255671,3.659783702,3.702792617,1
344,3.601347894,3.691366758,3.726057976,3.721369441,3.648707325,3.625418797,3.568036858,1
347,3.867649524,3.869368156,3.922281228,3.954306752,3.94919956,3.780030422,3.856007529,1
348,3.825306749,3.844038115,3.912002867,3.916508645,3.940002582,3.815329045,3.875610518,1
349,3.747222837,3.787238391,3.860748925,3.860588156,3.889211753,3.825762336,3.681592202,1
350,3.552208269,3.652343065,3.686951188,3.769701182,3.8099829,3.667070767,3.744345432,1
