rowId,1,19,25,27,29,label
114,3.0,3.048152287,3.140034683,3.12642621,3.054938026,0
115,3.0,3.138023504,3.046346354,3.084791757,3.054938026,1
129,3.0,3.046765207,3.05096784,3.063283653,3.006156011,1
138,3.0,3.043336037,3.139012056,3.125644428,3.055036456,0
141,3.0,3.080806459,3.052462448,3.09648213,3.092498996,1
143,3.0,3.036207988,3.13822542,3.125553523,3.054465561,1
145,3.0,3.075797559,3.129395433,3.115772154,3.044701283,1
154,3.0,3.145922153,3.123043349,3.157770226,3.077557289,0
156,3.0,3.114982566,3.176455922,3.154952173,3.068974174,0
160,3.0,3.038134488,3.115039329,3.10591806,3.024404973,0
168,3.0,3.046283582,3.139995351,3.12642621,3.054938026,0
211,3.0,3.046283582,2.96121269,3.094282231,3.054938026,1
247,3.0,3.026267249,3.139995351,3.066792583,3.121417793,1
276,3.0,3.000567741,3.073327963,3.140061948,3.048264457,1
284,3.0,3.0734087,3.110398177,3.099609259,3.030330472,1
289,3.0,3.097971572,3.116258615,3.172824081,3.033814901,1
334,3.0,3.078205684,3.126956862,3.155515784,3.085392334,1
344,3.0,3.12105104,3.134036585,3.151425063,3.071651476,1
