rowId,0,3,5,label
17,5.48367603,5.311498927,5.42630446,0
23,5.371113322,5.475253856,5.385223341,0
29,5.314543346,5.529833062,5.353146303,0
78,5.411520448,5.374846225,5.362713139,0
100,5.427683299,5.183044056,5.466822824,0
115,5.470976648,5.394255864,5.466260069,0
123,5.428837788,5.367344414,5.505652923,0
126,5.147142396,5.47765859,5.254101413,0
143,5.54313223,5.339105433,5.505652923,0
187,5.491757455,5.38910952,5.487082006,0
212,5.326665484,5.233524828,5.370028955,0
219,5.28279489,5.246734887,5.348644263,0
237,5.50849755,5.16584608,5.539980982,0
240,5.536782538,5.319235087,5.499462618,0
251,5.186395032,5.178351762,5.164060605,0
267,5.286835603,5.145227417,5.229340191,0
303,5.42537432,5.339728587,5.377344771,0
330,5.460586244,5.157496087,5.445438132,0
347,5.482521541,5.352844107,5.469073845,0
348,5.362454652,5.443399785,5.36721518,0
351,5.339364866,5.491023105,5.304186613,0
359,5.389007907,5.450037437,5.453879458,0
370,5.505611327,5.178048174,5.47526415,0
373,5.326088239,5.395768476,5.237218762,0
385,5.424797075,5.353451283,5.41730038,0
507,5.455391042,5.275093705,5.506215678,0
554,5.317429569,5.185969416,5.389725382,0
636,5.277599688,5.223498446,5.278862636,0
660,5.16503698,5.311436346,5.188821827,0
673,5.260859593,5.15780367,5.26591927,0
680,5.504456838,5.187873497,5.52872588,0
689,5.221606956,5.512580494,5.155056524,0
711,5.375154035,5.30802631,5.413361094,0
717,5.477903584,5.258873068,5.434183031,0
731,5.233729094,5.288474198,5.202890703,0
740,5.40805698,5.405990593,5.333449876,0
741,5.320893037,5.298041205,5.262542739,0
796,5.271827242,5.306501714,5.189947337,0
910,5.328397218,5.151304496,5.313190694,0
938,5.3087709,5.454145191,5.293494267,0
956,5.457122776,5.233359719,5.382972321,0
1031,5.330128952,5.148284598,5.420114155,0
1032,5.424219831,5.30991175,5.521410065,0
1046,5.419024629,5.309022291,5.431369256,0
1068,5.439228192,5.317059375,5.456693233,0
1092,5.169077693,5.482396155,5.17137642,0
1126,5.513692752,5.371797033,5.479766191,0
1129,5.494066434,5.240749683,5.404919768,0
1139,5.499261636,5.188238334,5.511843229,0
1155,5.381503726,5.176668715,5.336263652,0
1210,5.283949379,5.363256632,5.21470856,0
1270,5.461163489,5.482586563,5.388037117,0
1297,5.544863964,5.160185768,5.492146802,0
1302,5.469244914,5.434396014,5.442624357,0
1333,5.273558976,5.147585547,5.188821827,0
1361,5.437496458,5.32867693,5.482017211,0
1385,5.268363774,5.388909791,5.284490186,0
1450,5.388430662,5.340797801,5.420114155,0
1549,5.247005721,5.522015679,5.263105494,0
1588,5.433455745,5.334993684,5.460069764,0
1593,5.318584059,5.438226811,5.257477944,0
1609,5.510806529,5.479502752,5.443187112,0
2376,5.307039166,5.361063611,5.264793759,1
3486,5.203712372,5.198898523,5.238344272,1
