rowId,10,12,14,22,24,8,label
36,3.891234415,3.963053948,3.962659408,3.970033186,3.861880133,3.962699854,1
46,3.910790885,3.909597276,3.932437045,3.855071713,3.805591862,3.959505001,1
48,3.911908905,3.878079376,3.903041852,3.82828988,3.844903756,3.882769356,1
58,3.838119609,3.894151737,3.925911588,3.903269074,3.899878173,3.962699854,1
205,3.877392267,3.915785135,3.914515015,3.861050836,3.789704602,3.788678953,1
303,3.834481608,3.917617384,3.959503906,3.936907851,3.906482018,3.881408586,1
304,3.783727066,3.860303345,3.871716595,3.923558342,3.913690927,3.93568165,1
321,3.774960372,3.867568052,3.880248706,3.86896779,3.859079549,3.822106585,1
347,3.867649524,3.869368156,3.922281228,3.942025715,3.94919956,3.856007529,1
348,3.825306749,3.844038115,3.912002867,3.88150573,3.940002582,3.875610518,1
