rowId,1,23,27,33,label
138,3.0,3.110768898,3.125644428,2.969124568,0
141,3.0,3.063902457,3.09648213,2.986355742,1
146,3.0,3.108835088,3.12642621,3.169258137,0
156,3.0,3.065570842,3.154952173,3.011722079,0
205,3.0,3.16459326,3.173696768,3.094675127,1
259,3.0,3.127376908,3.146352568,2.995280935,1
276,3.0,3.044564363,3.140061948,3.113849345,1
289,3.0,3.108835088,3.172824081,3.027800238,1
321,3.0,3.0750503,3.155715775,3.019814539,1
332,3.0,3.141994232,3.16338815,3.021202428,1
334,3.0,3.148629853,3.155515784,3.028056463,1
342,3.0,2.994854086,3.076773943,2.995003357,1
344,3.0,3.132192473,3.151425063,3.001643871,1
