rowId,0,2,4,label
915,3.541825008,3.302814242,3.194071783,0
1648,3.386546196,3.211302671,3.311256036,1
1701,3.351911517,3.195389478,3.266100816,1
1729,3.426376077,3.253869609,3.366366535,1
1735,3.509499308,3.265714649,3.187366214,1
1744,3.344984581,3.165476489,3.263243362,1
1777,3.452352087,3.240127788,3.194129047,1
1786,3.222608714,3.153025423,3.352554552,1
1804,3.48121432,3.274350291,3.332572415,1
1841,3.352488761,3.248222118,3.449977133,1
1901,3.314390614,3.208320642,3.371110825,1
1902,3.507767574,3.370766033,3.48895361,1
1910,3.437343726,3.26916191,3.46384638,1
1944,3.503726861,3.285238634,3.398703296,1
1997,3.500263393,3.226218065,3.151690985,1
2029,3.474864628,3.345072483,3.413580382,1
2046,3.354220495,3.166169089,3.20806701,1
2053,3.538938785,3.375106153,3.421814889,1
2054,3.510076552,3.28910915,3.211439836,1
2105,3.350179783,3.226294146,3.489992944,1
2144,3.293609807,3.165807048,3.441928733,1
2149,3.43792097,3.329114691,3.521470751,1
2236,3.415985674,3.244289512,3.321546307,1
2239,3.299382253,3.163265764,3.421542887,1
2241,3.308040923,3.239697537,3.407833979,1
2245,3.495645436,3.293254258,3.326513925,1
2246,3.318431327,3.150568966,3.233486326,1
2307,3.436189236,3.278669424,3.455986949,1
2355,3.534898073,3.336568015,3.330553873,1
2443,3.316122348,3.145254657,3.23922414,1
2452,3.308618168,3.155401427,3.299262173,1
2493,3.430994035,3.281020942,3.277043892,1
2506,3.53951603,3.346002072,3.293965289,1
2522,3.433303013,3.311478743,3.418968888,1
2530,3.385391707,3.264367926,3.503547241,1
2542,3.317276837,3.228545971,3.48920557,1
2579,3.328244486,3.255465563,3.451317102,1
2631,3.263593084,3.154471839,3.387141773,1
2632,3.305731944,3.157342807,3.358249418,1
2729,3.398091089,3.286864321,3.309515222,1
2773,3.471978405,3.268253309,3.346776654,1
2775,3.197787194,3.178674373,3.529914271,1
2794,3.327089997,3.17062202,3.270736305,1
2809,3.454083821,3.207967346,3.259060255,1
2882,3.541247764,3.309570594,3.306818106,1
2941,3.507190329,3.243676491,3.228003336,1
2978,3.476019118,3.276022327,3.316152075,1
2984,3.444847906,3.25916293,3.367165363,1
3022,3.361724676,3.175785915,3.267183098,1
3066,3.43041679,3.158075634,3.175985072,1
3109,3.44773413,3.217281596,3.256927186,1
3119,3.527971137,3.418077108,3.475559651,1
3133,3.52219869,3.258434475,3.197172608,1
3143,3.459856267,3.295492092,3.315768409,1
3168,3.209909331,3.178470616,3.434020628,1
3184,3.302268476,3.228034392,3.374758517,1
3199,3.451197598,3.189859169,3.191849955,1
3200,3.350757027,3.231716017,3.405921374,1
3202,3.481791564,3.358227518,3.52754642,1
3226,3.454661065,3.266878603,3.352411393,1
3246,3.469092182,3.401860465,3.535471704,1
3249,3.532011849,3.377110497,3.423578609,1
3256,3.349025293,3.157906857,3.254135585,1
3316,3.446002396,3.149264219,3.163175202,1
3324,3.299382253,3.214865365,3.507461209,1
3335,3.365188144,3.186777448,3.325328569,1
3428,3.526816647,3.402509341,3.463465577,1
3461,3.276869712,3.146547161,3.252930186,1
3501,3.257243393,3.202660033,3.372104349,1
3550,3.309772657,3.200457179,3.544934516,1
3617,3.537784296,3.416270401,3.530947879,1
3623,3.541825008,3.341142501,3.329689193,1
3640,3.288414605,3.221072534,3.485626594,1
3645,3.461010757,3.34327627,3.391158815,1
3646,3.534320828,3.377562611,3.37990079,1
3690,3.466205959,3.256201888,3.266115132,1
3707,3.214527289,3.149931459,3.507773296,1
3754,3.454661065,3.32366571,3.51680663,1
3764,3.458701778,3.323541532,3.49850518,1
3799,3.496222681,3.265490778,3.241571948,1
