rowId,1,17,19,25,29,label
102,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
114,3.0,2.996470763,3.048152287,3.140034683,3.054938026,0
129,3.0,2.98362759,3.046765207,3.05096784,3.006156011,1
138,3.0,2.989505657,3.043336037,3.139012056,3.055036456,0
143,3.0,2.989304353,3.036207988,3.13822542,3.054465561,1
145,3.0,3.076891571,3.075797559,3.129395433,3.044701283,1
154,3.0,3.169249685,3.145922153,3.123043349,3.077557289,0
160,3.0,3.061230147,3.038134488,3.115039329,3.024404973,0
168,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
218,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
224,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
230,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
232,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
246,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
248,3.0,3.007280769,3.046283582,3.139995351,3.054938026,0
284,3.0,3.089754874,3.0734087,3.110398177,3.030330472,1
289,3.0,3.082890419,3.097971572,3.116258615,3.033814901,1
334,3.0,3.022841541,3.078205684,3.126956862,3.085392334,1
