rowId,1,27,29,31,label
22,3.0,3.086337141,3.030310786,3.007094904,1
86,3.0,3.020958323,3.099507227,3.080871951,1
114,3.0,3.12642621,3.054938026,3.007386974,0
138,3.0,3.125644428,3.055036456,3.007679045,0
143,3.0,3.125553523,3.054465561,3.007153318,1
145,3.0,3.115772154,3.044701283,2.999442653,1
146,3.0,3.12642621,3.11645691,3.007386974,0
147,3.0,3.149170621,2.991096188,3.060018107,1
152,3.0,3.111190546,3.04944562,3.007386974,0
154,3.0,3.157770226,3.077557289,3.029759587,0
156,3.0,3.154952173,3.068974174,2.971287041,0
168,3.0,3.12642621,3.054938026,3.007386974,0
198,3.0,3.104863563,3.022022961,3.009489883,0
211,3.0,3.094282231,3.054938026,3.007386974,1
256,3.0,3.163133616,3.142580289,2.988636038,1
284,3.0,3.099609259,3.030330472,2.988928109,1
321,3.0,3.155715775,3.058835862,3.08834896,1
329,3.0,3.16689708,3.072950755,3.114245891,1
334,3.0,3.155515784,3.085392334,3.048257395,1
344,3.0,3.151425063,3.071651476,3.036282498,1
348,3.0,3.172642271,3.099074134,3.015993323,1
