rowId,11,12,20,27,28,42,43,44,51,52,label
139,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
180,16.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,1
190,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
287,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
677,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1052,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
1068,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1075,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,1
1109,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
1172,16.0,14.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,1
1298,16.0,16.0,14.0,16.0,16.0,16.0,15.0,14.0,14.0,16.0,8
1591,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1598,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,1
1602,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
1747,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
1748,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
1751,16.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,15.0,1
1898,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
2359,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,8
2455,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
2566,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
2864,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,1
2945,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,1
2965,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,1
3406,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3651,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
3656,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,1
3741,16.0,16.0,16.0,16.0,14.0,16.0,16.0,14.0,16.0,16.0,1
3743,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,1
3747,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1
