rowId,0,3,label
718,-0.048732616,-2.0,0
721,-0.05802991,-2.0,0
724,-0.061315446,-2.0,0
877,-0.42937995,-2.0,1
878,-0.429383468,-2.0,1
879,-0.429383468,-2.0,1
944,-0.609876908,-2.0,1
945,-0.609876908,-2.0,1
946,-0.609876908,-2.0,1
1175,-1.084028357,-2.0,1
1176,-1.084028357,-2.0,1
1177,-1.084028357,-2.0,1
1203,-1.17615705,-0.382264854,1
1207,-1.195996906,-0.438904195,1
1214,-1.210032549,-0.461036375,1
1221,-1.242571319,-0.547851634,1
1240,-1.341313297,-0.400113386,1
1245,-1.351514641,-1.749224417,1
1279,-1.506293659,-0.042523999,1
1293,-1.557335557,-1.783065233,1
1304,-1.628533906,-0.195164644,1
1306,-1.633880817,-0.093642194,1
1311,-1.661213384,-0.336096651,1
1356,-2.0,-1.162697861,1
1363,-2.0,-1.306676018,1
1368,-2.0,-1.205772318,1
