rowId,12,26,label
11,3.963053948,3.887940836,0
13,3.963053948,3.887940836,0
14,3.963053948,3.887940836,1
17,3.963053948,3.887940836,0
25,3.963053948,3.887940836,0
30,3.963053948,3.865081686,1
31,3.963053948,3.887940836,0
35,3.963053948,3.887940836,0
41,3.963053948,3.887940836,0
43,3.963053948,3.887940836,0
51,3.963053948,3.887940836,0
53,3.963053948,3.887940836,0
65,3.963053948,3.887940836,0
66,3.963053948,3.818472266,1
67,3.963053948,3.887940836,0
69,3.963053948,3.887940836,0
75,3.963053948,3.887940836,0
77,3.963053948,3.887940836,0
79,3.963053948,3.887940836,0
80,3.963053948,3.887940836,1
81,3.963053948,3.887940836,0
101,3.949762106,3.81994455,1
105,3.963053948,3.887940836,1
119,3.963053948,3.887940836,1
126,3.895935769,3.887940836,0
127,3.930587779,3.804194983,1
129,3.963053948,3.872210641,1
130,3.963053948,3.887940836,0
132,3.963053948,3.887940836,0
134,3.963053948,3.887940836,0
141,3.893380263,3.814617206,1
147,3.945679726,3.859967436,1
148,3.963053948,3.887940836,0
149,3.963053948,3.829320676,1
164,3.963053948,3.887940836,0
166,3.963053948,3.887940836,0
170,3.963053948,3.887940836,0
173,3.963053948,3.887940836,1
175,3.963053948,3.887940836,1
182,3.963053948,3.887940836,0
186,3.963053948,3.887940836,0
189,3.963053948,3.887940836,1
196,3.963053948,3.887940836,0
197,3.93283791,3.815062766,1
199,3.958955496,3.887940836,1
200,3.963053948,3.887940836,0
210,3.963053948,3.887940836,0
213,3.963053948,3.887940836,1
214,3.963053948,3.887940836,0
216,3.963053948,3.887940836,0
218,3.963053948,3.887940836,0
222,3.963053948,3.887940836,0
224,3.963053948,3.887940836,0
228,3.963053948,3.887940836,0
231,3.918260278,3.795787465,1
244,3.963053948,3.887940836,0
250,3.963053948,3.887940836,0
252,3.963053948,3.887940836,0
302,3.938945407,3.823102213,1
304,3.860303345,3.772540872,1
312,3.963053948,3.887940836,1
320,3.963053948,3.884880035,1
322,3.928851964,3.777616378,1
333,3.917376298,3.84028532,1
334,3.936422046,3.849835795,1
335,3.898330551,3.887727743,1
341,3.929109122,3.824187054,1
